8
AGL Experiment
3/22/2017	5:19:49 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 9	107	CFG Color Test (9, testGRBGRG.jpg)	60	270044	3		3					1; 2; 3; 4	C	585	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 17	115	CFG Color Test (17, testRGGBYG.jpg)	68	271444	1		1					1; 2; 3; 4	C	1385	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 5	103	CFG Color Test (5, testBYBBGGGR.jpg)	56	272372	3		3					1; 2; 3; 4	C	913	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 1	99	CFG Color Test (1, testBBGRBRYB.jpg)	52	273428	3		3					1; 2; 3; 4	C	1036	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 3	101	CFG Color Test (3, testBGYBGRY.jpg)	54	273996	1		1					1; 2; 3; 4	C	554	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 10	108	CFG Color Test (10, testGRBYBBRY.jpg)	61	275084	3		3					1; 2; 3; 4	C	1075	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 12	110	CFG Color Test (12, testGYGYGRR.jpg)	63	275596	2		2					1; 2; 3; 4	C	487	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 11	109	CFG Color Test (11, testGRYBRY.jpg)	62	276868	3		3					1; 2; 3; 4	C	1242	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 19	117	CFG Color Test (19, testYGBRYBR.jpg)	70	277316	1		1					1; 2; 3; 4	C	407	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 23	121	CFG Color Test (23, testYRGBB.jpg)	74	278092	3		3					1; 2; 3; 4	C	767	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 6	104	CFG Color Test (6, testBYGYRYGB.jpg)	57	279084	1		1					1; 2; 3; 4	C	975	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 2	100	CFG Color Test (2, testBBGYYBRY.jpg)	53	279572	3		3					1; 2; 3; 4	C	463	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 21	119	CFG Color Test (21, testYGGRYGRR.jpg)	72	281340	2		2					1; 2; 3; 4	C	1748	
CFG SSC	8	8	CFG SSC	1	CFG Color Test, 15	113	CFG Color Test (15, testRGBGR.jpg)	66	282076	2		2					1; 2; 3; 4	C	717	
CFG SSC	8	8	CFG SSC	1	Debriefing	123	Debriefing	76	286068	space		 					space	C	3960	
