2
AGL Experiment
2/23/2017	1:16:11 PM

Participant	Participant	Session	Block	Block	Trial	Trial	Event	Event	Cumulative	Participant	Input			Pressed Or	X	Y	Correct	Error	Reaction
Group	Name	ID	Name	No.	Name	No.	Name	No.	Time	Response	String	Key	Key	Released	Position	Position	Response	Code	Time	Answers
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 23	97	RE Color Test (23, testYRBGB.jpg)	50	487040	3		3					1; 2; 3; 4	C	2158	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 3	77	RE Color Test (3, testBBRGYB.jpg)	30	489912	2		2					1; 2; 3; 4	C	2847	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 8	82	RE Color Test (8, testBRGYRRYB.jpg)	35	496976			6					1; 2; 3; 4	E	7044	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 8	82	RE Color Test (8, testBRGYRRYB.jpg)	35	498528	4		4					1; 2; 3; 4	SC	8596	
RE SCS	2	SCS 2	RE SCS	1	RE Color Test, 21	95	RE Color Test (21, testRYRBR.jpg)	48	502440	4		4					1; 2; 3; 4	C	3892	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 17	115	RE String Test (17, BADCD)	68	508264	4		4					1; 2; 3; 4	C	5816	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 19	117	RE String Test (19, DBCCBBD)	70	513408	4		4					1; 2; 3; 4	C	5127	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 1	99	RE String Test (1, ADACD)	52	515184	1		1					1; 2; 3; 4	C	1769	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 12	110	RE String Test (12, AACABABD)	63	521392	4		4					1; 2; 3; 4	C	6194	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 9	107	RE String Test (9, DCAAD)	60	522816	4		4					1; 2; 3; 4	C	1418	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 15	113	RE String Test (15, BACCDCD)	66	525080	1		1					1; 2; 3; 4	C	2249	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 11	109	RE String Test (11, DCAABAD)	62	527472	4		4					1; 2; 3; 4	C	2375	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 23	121	RE String Test (23, ADBBDDB)	74	532216	3		3					1; 2; 3; 4	C	4735	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 3	101	RE String Test (3, DDADACD)	54	537056	3		3					1; 2; 3; 4	C	4825	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 6	104	RE String Test (6, ADDACD)	57	539624	4		4					1; 2; 3; 4	C	2559	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 21	119	RE String Test (21, ABADA)	72	547920	3		3					1; 2; 3; 4	C	8289	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 14	112	RE String Test (14, ABACDD)	65	552151	4		4					1; 2; 3; 4	C	4220	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 24	122	RE String Test (24, DBDABADA)	75	557079	1		1					1; 2; 3; 4	C	4914	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 22	120	RE String Test (22, CDBABB)	73	558511	1		1					1; 2; 3; 4	C	1430	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 18	116	RE String Test (18, CDADAD)	69	559559	1		1					1; 2; 3; 4	C	1045	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 20	118	RE String Test (20, AACAABCD)	71	560527	4		4					1; 2; 3; 4	C	963	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 7	105	RE String Test (7, CBABBBD)	58	562807	1		1					1; 2; 3; 4	C	2276	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 2	100	RE String Test (2, DDACBD)	53	563879	4		4					1; 2; 3; 4	C	1065	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 8	106	RE String Test (8, DACBAABD)	59	567559	4		4					1; 2; 3; 4	C	3678	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 10	108	RE String Test (10, ACBAAD)	61	570399	4		4					1; 2; 3; 4	C	2835	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 5	103	RE String Test (5, DCBAD)	56	572319	1		1					1; 2; 3; 4	C	1905	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 16	114	RE String Test (16, DACDACDD)	67	573751	1		1					1; 2; 3; 4	C	1420	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 13	111	RE String Test (13, AACCD)	64	579223	4		4					1; 2; 3; 4	C	5459	
RE SCS	2	SCS 2	RE SCS	1	RE String Test1, 4	102	RE String Test (4, DDDDDACD)	55	581111	4		4					1; 2; 3; 4	C	1880	
